url,title,company,categories,raw_phrases,location_raw,location_cities,location_regions,location_countries,location_type,location_is_remote,applicant_location_requirements,location_sources
https://web3.career/business-development-hong-kong-lead-layerzerolabs/127767,Web3 Business Development - Hong Kong Lead $68k - $90k Remote,Layerzerolabs,Other / Unspecified,handling institutional accounts advantage,"New York, United States","New York, United States",,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-igaming-senior-fun-xyz/137733,Web3 Business Development – iGaming (Senior) $68k - $90k in New York,Fun.xyz,Data Science / Analytics; Finance / Economics / Business; Marketing / Communications,business; finance; business or relevant field; media and markets; crypto and bring millions of users onchain /li&gt,"New York, NY, United States; New York, United States","New York, NY, United States; New York, United States",NY,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-intern-theblockcrypto/109318,Web3 Business Development Intern $18k - $22k Remote,The Block,Finance / Economics / Business; Other / Unspecified,business; business; handling institutional accounts advantage; business,"New York, United States","New York, United States",,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-intern-uae-certik/108328,Web3 Business Development Intern (UAE) $45k - $80k in Dubai,CertiK,Finance / Economics / Business; Other / Unspecified,business; business; business; strategy consulting or investment banking/vc; business; web3 and gamefi to join our team; business; your accounts partner closely with solutions and customer success teams to ensure smooth handoffs and expansions educate customers on the value of compliance in crypto transactions; alignment with business objectives negotiate commercial contracts and manage relationships with payment business partners or vendors lead global account management and operational support for key payment and merchant partners to grow volumes and revenues and resolve account issues develop and execute go to market strategies and user lifecycle management to enhance user experience and product adoption deliver insights for product/program performance and industry trends,"Dubai, United Arab Emirates","Dubai, United Arab Emirates",,United Arab Emirates,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-intern-us-europe-certik/106664,"Web3 Business Development Intern (US, Europe) $36k - $66k Remote",CertiK,Finance / Economics / Business; Other / Unspecified,business; business; handling institutional accounts advantage; business,"New York, United States","New York, United States",,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-investment-banking-superstate/103223,Web3 Business Development - Investment Banking $68k - $90k in New York,Superstate,,,"New York, NY, United States","New York, NY, United States",NY,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-japan-lead-layerzerolabs/127768,Web3 Business Development - Japan Lead $68k - $90k Remote,Layerzerolabs,Other / Unspecified,handling institutional accounts advantage,"New York, United States","New York, United States",,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-layer-1-blockchain-chaingpt/137848,Web3 Business Development – Layer-1 Blockchain Remote,ChainGPT,Finance / Economics / Business,business,"New York, United States","New York, United States",,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-lead-bitcoin-defi-ioglobal/138034,Web3 Business Development Lead - Bitcoin DeFi $87k - $87k Remote,IO Global,Finance / Economics / Business; Other / Unspecified,business administration; business administration; handling institutional accounts advantage; business administration; business administration; business administration,"New York, United States","New York, United States",,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-lead-bitso/104954,Web3 Business Development Lead $68k - $90k Latin America,Bitso,Engineering (Non-CS); Finance / Economics / Business; Other / Unspecified,traditional finance or payments; traditional finance or payments; both tradfi and defi; solutions engineering; handling institutional accounts advantage; traditional finance or payments,"London, United Kingdom; United States; New York, United States; Los Angeles, United States","London, United Kingdom; New York, United States; Los Angeles, United States",,United Kingdom; United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-lead-exponent/134634,Web3 Business Development Lead $84k - $107k Remote,Exponent,Other / Unspecified,handling institutional accounts advantage,"New York, United States","New York, United States",,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-lead-fintech-socket/138918,"Web3 Business Development Lead, Fintech $31k - $72k Remote",Socket,Marketing / Communications; Other / Unspecified,handling institutional accounts advantage; success in securing major partnerships or growth outcomes for prior employers established social media presence to promote ethena s brand to new audiences why ethena labs,"New York, United States","New York, United States",,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-lead-helius/104364,Web3 Business Development Lead $170k - $250k Remote,Helius,Other / Unspecified,handling institutional accounts advantage,"United States; New York, United States","New York, United States",,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-lead-layertwo-labs/138105,Web3 Business Development Lead $150k - $200k Remote,LayerTwo Labs,Other / Unspecified,handling institutional accounts advantage,"New York, United States","New York, United States",,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-lead-spree-superlogic/138981,Web3 Business Development Lead - Spree $150k - $170k Remote,Superlogic,Marketing / Communications; Other / Unspecified,handling institutional accounts advantage; success in securing major partnerships or growth outcomes for prior employers established social media presence to promote ethena s brand to new audiences why ethena labs,"New York, NY, United States","New York, NY, United States",NY,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-lead-staking-xlabs/102488,Web3 Business Development Lead - Staking $68k - $90k Argentina,xLabs,,,Argentina,,,Argentina,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-lead-windrangerlabs/105238,Web3 Business Development Lead $103k - $150k United Kingdom,Windranger Labs,Computer Science / Software Engineering; Other / Unspecified,a rapidly growing tech company environment; traditional markets and the innovative and entrepreneurial culture of technology startups; business/economics/finance or any related degree top tier mba is an advantage but not required understanding of western mindsets and ways of doing business experience with the financial services/capital markets industry; defi and tokenized assets,"United Kingdom; London, United Kingdom","London, United Kingdom",,United Kingdom,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-leader-payments-fintech-web3-blockchain-crypto-mangopay/102454,Business Development Leader – Payments & Fintech (Web3/Blockchain/Crypto) $45k - $75k Remote,Mangopay,Computer Science / Software Engineering; Other / Unspecified,computer science or; computer science practical experience; collaboration with researchers and other developers,"New York, United States","New York, United States",,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-manager-alpaca/104042,Web3 Business Development Manager $68k - $90k Remote,Alpaca,Finance / Economics / Business,business; business; business,Remote,,,,TELECOMMUTE,true,Anywhere,title
https://web3.career/business-development-manager-alternative-payment-method-unlimit/104353,Web3 Business Development Manager (Alternative Payment Method) $68k - $90k in Singapore,Unlimit,Finance / Economics / Business; Other / Unspecified,a rapidly growing tech company environment; finance; high frequency trading; mena; mena; both asia and the u; mena,"Singapore, Singapore","Singapore, Singapore",,Singapore,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-manager-atlos-io/102935,Web3 Business Development Manager $90k - $112k in Santa Monica,Atlos.io,,,"Santa Monica, CA, United States","Santa Monica, CA, United States",CA,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-manager-bitstampbyrobinhood/104341,Web3 Business Development Manager $68k - $75k in New York,Bitstamp by Robinhood,Data Science / Analytics; Finance / Economics / Business; Marketing / Communications,business; finance; business or relevant field; media and markets; crypto and bring millions of users onchain /li&gt,"New York, NY, United States; New York, United States","New York, NY, United States; New York, United States",NY,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-manager-bloxstaking/138528,Web3 Business Development Manager $90k - $118k Remote,Bloxstaking,Marketing / Communications; Other / Unspecified,handling institutional accounts advantage; handling institutional accounts advantage; handling institutional accounts advantage; success in securing major partnerships or growth outcomes for prior employers established social media presence to promote ethena s brand to new audiences why ethena labs,"New York, United States","New York, United States",,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-manager-brave-search-api-brave/102795,Web3 Business Development Manager - Brave Search API Remote,Brave,,,Remote,,,,TELECOMMUTE,true,Anywhere,title
https://web3.career/business-development-manager-brazil-li-fi/102602,Web3 Business Development Manager Brazil $103k - $150k in Washington,LI.FI,,,"Washington, United States","Washington, United States",,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-manager-calyptus/138986,Web3 Business Development Manager $68k - $90k United States California US,Calyptus,Engineering (Non-CS); Finance / Economics / Business; Marketing / Communications; Other / Unspecified,both tradfi and defi; both tradfi and defi; solutions engineering; business; finance; business or relevant field; both tradfi and defi; media and markets,"CA, United States; New York, United States; Los Angeles, United States; United States","New York, United States; Los Angeles, United States",CA,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-manager-channel-partnerships-americas-p2p-org/105593,"Web3 Business Development Manager, Channel Partnerships (Americas) in New York",P2P. org,Data Science / Analytics; Finance / Economics / Business; Marketing / Communications; Other / Unspecified,a rapidly growing tech company environment; a rapidly growing tech company environment; business; finance; business or relevant field; a rapidly growing tech company environment; media and markets; crypto and bring millions of users onchain /li&gt,"New York, NY, United States; New York, United States","New York, NY, United States; New York, United States",NY,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-manager-circuit/106133,Web3 Business Development Manager $90k - $200k Remote,Circuit,Other / Unspecified,handling institutional accounts advantage,"New York, NY, United States; New York, United States","New York, NY, United States; New York, United States",NY,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-manager-copperco/105560,Web3 Business Development Manager $100k - $145k Remote,Copperco,Finance / Economics / Business; Other / Unspecified,business; business; handling institutional accounts advantage; business,"New York, United States","New York, United States",,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-manager-crypto-ecosystems-layer3/138064,Web3 Business Development Manager: Crypto Ecosystems in Singapore,Layer3,Finance / Economics / Business; Other / Unspecified,a rapidly growing tech company environment; finance; high frequency trading; singapore at layer3 post job web3 jobs home login create a profile hire api advertise buy a bundle post a job salaries developer salaries non tech salaries highest paying web3 jobs solana vs ethereum salary internships top web3 internships web3 internships entry developer jobs entry non tech jobs entry designer jobs learn learn web3 learn web3 all articles books bootcamps challenges courses interviews newss open sources tutorials videos whitepapers beginner intermediate advanced top web3 jobs highest paid developers jobs highest paid non tech jobs highest paid designers jobs top web3 jobs most popular developer jobs most popular non tech jobs most popular designer jobs top growing web3 companies web3 companies login post a job apply layer3 is hiring a business development manager; both asia and the u; both asia and the u; mena; both asia and the u,"Singapore, Singapore","Singapore, Singapore",,Singapore,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-manager-crypto-emea-unlimit/106532,"Web3 Business Development Manager (Crypto, EMEA) $68k - $90k Remote",Unlimit,Other / Unspecified,handling institutional accounts advantage,"Amsterdam, Netherlands; New York, United States","Amsterdam, Netherlands; New York, United States",,Netherlands; United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-manager-defi-arrakis/105805,Web3 Business Development Manager - DeFi $68k - $90k in New York,Arrakis,Data Science / Analytics; Finance / Economics / Business; Marketing / Communications,business; finance; business or relevant field; media and markets; crypto and bring millions of users onchain /li&gt,"New York, NY, United States; New York, United States","New York, NY, United States; New York, United States",NY,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-manager-defi-arrakisfinance/105517,Web3 Business Development Manager - DeFi $68k - $90k Remote,Arrakis Finance,Other / Unspecified,handling institutional accounts advantage,"New York, United States","New York, United States",,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-manager-defi-liquidity-circle/108329,"Web3 Business Development Manager, DeFi Liquidity $145k - $192k in New York",Circle,Data Science / Analytics; Finance / Economics / Business; Marketing / Communications,business; finance; business or relevant field; media and markets; crypto and bring millions of users onchain /li&gt,"New York, NY, United States; New York, United States","New York, NY, United States; New York, United States",NY,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-manager-dialecticch/106271,Web3 Business Development Manager $68k - $90k Remote,Dialecticch,Other / Unspecified,handling institutional accounts advantage,"New York, United States","New York, United States",,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-manager-emea-chorusone1/103827,Web3 Business Development Manager - EMEA $130k - $160k Remote,Chorus One,Finance / Economics / Business,finance; finance; finance; finance; finance,Remote,,,,TELECOMMUTE,true,Anywhere,title
https://web3.career/business-development-manager-emea-external-serotonin/103081,Web3 Business Development Manager - EMEA (External) $68k - $75k in Warsaw,Serotonin,Finance / Economics / Business,finance; finance; finance; finance; finance,"Warsaw, Poland","Warsaw, Poland",,Poland,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-manager-eu-p2p-org/103477,Web3 Business Development Manager (EU) UK,P2P. org,Other / Unspecified,a rapidly growing tech company environment; a rapidly growing tech company environment; a rapidly growing tech company environment,United Kingdom,,,United Kingdom,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-manager-future-opportunities-starknet/105163,Web3 Business Development Manager (Future Opportunities) $91k - $150k Remote,Starknet Foundation,Other / Unspecified,handling institutional accounts advantage; crypto; crypto; crypto,"New York, United States","New York, United States",,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-manager-horizenlabs/99201,Web3 Business Development Manager $72k - $100k Remote,Horizenlabs,,,Remote,,,,TELECOMMUTE,true,Anywhere,title
https://web3.career/business-development-manager-mena-p2p-org/103289,Web3 Business Development Manager (MENA) United Arab Emirates,P2P. org,Other / Unspecified,a rapidly growing tech company environment; a rapidly growing tech company environment; a rapidly growing tech company environment,United Arab Emirates,,,United Arab Emirates,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-manager-pintu/103058,Web3 Business Development Manager $68k - $75k in Setiabudi,Pintu,,,"Setiabudi, Indonesia","Setiabudi, Indonesia",,Indonesia,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-manager-portuguese-speaking-b2b-igaming-solutions-opentag/138739,Web3 Business Development Manager (Portuguese-speaking) – B2B iGaming Solutions $66k - $90k in Sao Paulo,OpenTag,Other / Unspecified,product; the world,"Sao Paulo, Brazil","Sao Paulo, Brazil",,Brazil,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-manager-scrollio/109188,Web3 Business Development Manager $91k - $96k Remote,Scrollio,Other / Unspecified,handling institutional accounts advantage,"New York, United States","New York, United States",,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-manager-stakekit/102686,Web3 Business Development Manager Remote,StakeKit,Finance / Economics / Business; Other / Unspecified,consulting or investment banking is a plus; consulting or investment banking is a plus; business; consulting or investment banking is a plus,"New York, United States","New York, United States",,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-manager-tge-marketing-chaingpt/137849,Web3 Business Development Manager – TGE & Marketing Remote,ChainGPT,Finance / Economics / Business,business,"New York, United States","New York, United States",,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-manager-thekollab/103244,Web3 Business Development Manager Remote,theKOLLAB,Finance / Economics / Business; Other / Unspecified,performance based or referral driven partnerships comfortable negotiating contracts and closing multi figure retainers familiarity with project management tools like asana; performance based or referral driven partnerships; business; performance based or referral driven partnerships comfortable negotiating contracts and closing multi figure retainers familiarity with project management tools like asana,"New York, United States","New York, United States",,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-manager-tokenminds/118062,Web3 Business Development Manager $76k - $110k United States California US,TokenMinds,Engineering (Non-CS); Finance / Economics / Business; Marketing / Communications; Other / Unspecified,both tradfi and defi; solutions engineering; business; finance; media and markets,"CA, United States; United States; New York, United States; Los Angeles, United States","New York, United States; Los Angeles, United States",CA,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-manager-trading-okx/110770,Web3 Business Development Manager - Trading $68k - $75k Remote,Okx,Other / Unspecified,handling institutional accounts advantage; the world; the world; the world,"New York, United States","New York, United States",,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-manager-us-external-serotonin/103082,Web3 Business Development Manager - US (External) $68k - $75k in San Francisco,Serotonin,Finance / Economics / Business,finance; finance; finance; finance; finance,"San Francisco, CA, United States","San Francisco, CA, United States",CA,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-manager-us-new-york-city-li-fi/104246,Web3 Business Development Manager US - New York City $120k - $200k United States,LI.FI,Engineering (Non-CS); Finance / Economics / Business; Marketing / Communications; Other / Unspecified,both tradfi and defi; solutions engineering; business; finance; media and markets,"United States; New York, United States; Los Angeles, United States","New York, United States; Los Angeles, United States",,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-manager-vip-partnerships-argentina-crypto-com/138271,"Web3 Business Development Manager, VIP Partnerships (Argentina) $140k - $180k in Buenos Aires",Crypto.com,,,"Buenos Aires, Argentina","Buenos Aires, Argentina",,Argentina,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-manager-vip-partnerships-germany-crypto-com/138272,"Web3 Business Development Manager, VIP Partnerships (Germany) $140k - $180k Remote",Crypto.com,Other / Unspecified,handling institutional accounts advantage,"New York, NY, United States; New York, United States","New York, NY, United States; New York, United States",NY,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-manager-vip-partnerships-italy-crypto-com/138273,"Web3 Business Development Manager, VIP Partnerships (Italy) $140k - $180k in Milan",Crypto.com,Finance / Economics / Business,web3/crypto and finance; business,"Milan, Italy","Milan, Italy",,Italy,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-manager-vip-partnerships-mexico-crypto-com/138274,"Web3 Business Development Manager, VIP Partnerships (Mexico) $140k - $180k in Mexico City",Crypto.com,Finance / Economics / Business,at least one or a combination of business development,"Mexico City, Mexico","Mexico City, Mexico",,Mexico,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-manager-vip-partnerships-netherlands-crypto-com/138275,"Web3 Business Development Manager, VIP Partnerships (Netherlands) $140k - $180k in Amsterdam",Crypto.com,,,"Amsterdam, Netherlands","Amsterdam, Netherlands",,Netherlands,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-manager-vip-partnerships-uk-crypto-com/138276,"Web3 Business Development Manager, VIP Partnerships (UK) $140k - $180k in London",Crypto.com,Computer Science / Software Engineering; Other / Unspecified,traditional markets and the innovative and entrepreneurial culture of technology startups; business/economics/finance or any related degree top tier mba is an advantage but not required understanding of western mindsets and ways of doing business experience with the financial services/capital markets industry; a fast paced and dynamic environment,"London, United Kingdom","London, United Kingdom",,United Kingdom,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-manager-vip-partnerships-us-crypto-com/138277,"Web3 Business Development Manager, VIP Partnerships (US) $80k - $110k United States",Crypto.com,Engineering (Non-CS); Finance / Economics / Business; Marketing / Communications; Other / Unspecified,both tradfi and defi; solutions engineering; business; finance; business or relevant field; media and markets,"United States; New York, United States; Los Angeles, United States","New York, United States; Los Angeles, United States",,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-manager-web3-saas-white-label-chaingpt/136080,Business Development Manager – Web3 SaaS & White-Label Remote,ChainGPT,Finance / Economics / Business,business,"New York, United States","New York, United States",,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-manager-woo/95644,Web3 Business Development Manager $68k - $75k Remote,Woo,,,Remote,,,,TELECOMMUTE,true,Anywhere,title
https://web3.career/business-development-operations-coinmarketcap/106525,Web3 Business Development Operations $68k - $90k Remote,Coin Market Cap Ltd,Other / Unspecified,handling institutional accounts advantage,"Kuala Lumpur, Malaysia; New York, United States","Kuala Lumpur, Malaysia; New York, United States",,Malaysia; United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-partnerships-associate-wintermute-trading/115587,Web3 Business Development Partnerships Associate $72k - $90k in London,Wintermute,Computer Science / Software Engineering; Other / Unspecified,traditional markets and the innovative and entrepreneurial culture of technology startups; business/economics/finance or any related degree top tier mba is an advantage but not required understanding of western mindsets and ways of doing business experience with the financial services/capital markets industry; traditional markets and the innovative and entrepreneurial culture of technology startups; business/economics/finance or any related degree top tier mba is an advantage but not required understanding of western mindsets and ways of doing business experience with the financial services/capital markets industry; a fast paced and dynamic environment; traditional markets and the innovative and entrepreneurial culture of technology startups; business/economics/finance or any related degree top tier mba is an advantage but not required understanding of western mindsets and ways of doing business experience with the financial services/capital markets industry,"London, United Kingdom","London, United Kingdom",,United Kingdom,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-regional-lead-africa-fiat-p2p-binance/106073,Web3 Business Development Regional Lead - Africa (Fiat P2P) in New York,Binance,Data Science / Analytics; Finance / Economics / Business; Marketing / Communications,business; finance; business or relevant field; media and markets; crypto and bring millions of users onchain /li&gt,"New York, NY, United States; New York, United States","New York, NY, United States; New York, United States",NY,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-rep-new-york-allium/138349,Web3 Business Development Rep (New York) $90k - $150k in New York,Allium,Data Science / Analytics; Finance / Economics / Business; Marketing / Communications,business; finance; business or relevant field; media and markets; crypto and bring millions of users onchain /li&gt,"New York, NY, United States; New York, United States","New York, NY, United States; New York, United States",NY,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-representative-alpaca/106688,Web3 Business Development Representative $68k - $90k Remote,Alpaca,Finance / Economics / Business; Other / Unspecified,business; business; handling institutional accounts advantage; business,"New York, United States","New York, United States",,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-representative-bdr-alpaca/102460,Web3 Business Development Representative (BDR) $68k - $90k Remote,Alpaca,Finance / Economics / Business,business; business; business,Remote,,,,TELECOMMUTE,true,Anywhere,title
https://web3.career/business-development-representative-bdr-asia-anchorage/134199,Web3 Business Development Representative (BDR) - Asia $104k - $115k in Singapore,Anchorage Digital,Finance / Economics / Business; Other / Unspecified,a rapidly growing tech company environment; finance; high frequency trading; both asia and the u; mena,"Singapore, Singapore","Singapore, Singapore",,Singapore,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-representative-bdr-web3-d3/104797,Business Development Representative (BDR -Web3) $68k - $90k in Los Angeles,D3,Engineering (Non-CS); Finance / Economics / Business,solutions engineering; business; business,"Los Angeles, CA, United States; Los Angeles, United States","Los Angeles, CA, United States; Los Angeles, United States",CA,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-representative-blockstream/105742,Web3 Business Development Representative $140k - $180k Remote,Blockstream,Finance / Economics / Business; Other / Unspecified,business; business; handling institutional accounts advantage; business,"New York, United States","New York, United States",,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-representative-coinflip/125553,Web3 Business Development Representative $50k - $60k in Chicago,CoinFlip,Finance / Economics / Business; Other / Unspecified,business; business; business administration; business; business; their highrise; business,"Chicago, IL, United States; Chicago, United States","Chicago, IL, United States; Chicago, United States",IL,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-representative-cryptio/130214,Web3 Business Development Representative $90k - $112k in London,Cryptio,Computer Science / Software Engineering; Other / Unspecified,traditional markets and the innovative and entrepreneurial culture of technology startups; business/economics/finance or any related degree top tier mba is an advantage but not required understanding of western mindsets and ways of doing business experience with the financial services/capital markets industry; a fast paced and dynamic environment,"London, United Kingdom","London, United Kingdom",,United Kingdom,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-representative-crypto-accounting-us-jfdi-accountants/105684,Web3 Business Development Representative - Crypto Accounting US $76k - $94k Remote,JFDI Accountants,Finance / Economics / Business; Other / Unspecified,business; business; handling institutional accounts advantage; business,"New York, United States","New York, United States",,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-representative-d3/138980,Web3 Business Development Representative $68k - $90k in Los Angeles,D3,Engineering (Non-CS); Finance / Economics / Business,solutions engineering; solutions engineering; business; business; solutions engineering,"Los Angeles, CA, United States; Los Angeles, United States","Los Angeles, CA, United States; Los Angeles, United States",CA,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-representative-elwoodtechnologies/120042,Web3 Business Development Representative $75k - $100k Remote,Elwoodtechnologies,Other / Unspecified,handling institutional accounts advantage,"New York, United States","New York, United States",,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-representative-fireblocks/104033,Web3 Business Development Representative $68k - $75k Remote,Fireblocks,,,Remote,,,,TELECOMMUTE,true,Anywhere,title
https://web3.career/business-development-representative-fun-xyz/134497,Web3 Business Development Representative $68k - $90k in New York,Fun.xyz,Data Science / Analytics; Finance / Economics / Business; Marketing / Communications,business; finance; business or relevant field; media and markets; crypto and bring millions of users onchain /li&gt,"New York, NY, United States; New York, United States","New York, NY, United States; New York, United States",NY,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-representative-new-york-fireblocks/91212,"Web3 Business Development Representative, New York $68k - $75k Get a Fireblocks Platform Demo",Fireblocks,,,k Get a Fireblocks Platform Demo,,,,TELECOMMUTE,true,Anywhere,title
https://web3.career/business-development-representative-pulley/102486,Web3 Business Development Representative $66k - $90k Remote,Pulley,,,Remote,,,,TELECOMMUTE,true,Anywhere,title
https://web3.career/business-development-representative-taxbit/106278,Web3 Business Development Representative $140k - $180k Remote,Taxbit,Other / Unspecified,handling institutional accounts advantage,"New York, United States","New York, United States",,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-representative-us-based-crypto-company-pearl/106595,Web3 Business Development Representative (US-Based Crypto Company) $68k - $90k Remote,Pearl,Other / Unspecified,handling institutional accounts advantage,"New York, United States","New York, United States",,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-representative-web3-quicknode/106939,"Business Development Representative, Web3 $36k - $90k in Lisbon",QuickNode,Finance / Economics / Business,business,"Lisbon, Portugal","Lisbon, Portugal",,Portugal,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-rollups-nyc-sf-gelato/109453,Web3 Business Development - Rollups - NYC/SF $91k - $96k in New York,Gelato,Data Science / Analytics; Finance / Economics / Business; Marketing / Communications; Other / Unspecified,business; finance; business or relevant field; crypto building the next generation of web3 applications; crypto; crypto building the next generation of web3 applications; crypto; media and markets; crypto and bring millions of users onchain /li&gt; crypto building the next generation of web3 applications; crypto,"New York, NY, United States; New York, United States","New York, NY, United States; New York, United States",NY,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-specialist-crypto-virtual-assets-bitoasis/106957,Web3 Business Development Specialist (Crypto/Virtual Assets) $68k - $75k in Dubai,bitoasis,Finance / Economics / Business; Other / Unspecified,business; business; business; strategy consulting or investment banking/vc; business; web3 and gamefi to join our team; business; business; your accounts partner closely with solutions and customer success teams to ensure smooth handoffs and expansions educate customers on the value of compliance in crypto transactions; alignment with business objectives negotiate commercial contracts and manage relationships with payment business partners or vendors lead global account management and operational support for key payment and merchant partners to grow volumes and revenues and resolve account issues develop and execute go to market strategies and user lifecycle management to enhance user experience and product adoption deliver insights for product/program performance and industry trends; business,"Dubai, United Arab Emirates","Dubai, United Arab Emirates",,United Arab Emirates,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-team-lead-cow-dao/106803,Web3 Business Development Team Lead Remote,CoW DAO,Other / Unspecified,creating sales enablement materials and influence maps demonstrated ability to facilitate productive discussions; creating sales enablement materials and influence maps; handling institutional accounts advantage,"New York, United States","New York, United States",,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-team-lead-cow-dao/138721,Web3 Business Development Team Lead Remote,CoW DAO,Marketing / Communications; Other / Unspecified,handling institutional accounts advantage; success in securing major partnerships or growth outcomes for prior employers established social media presence to promote ethena s brand to new audiences why ethena labs,"New York, United States","New York, United States",,United States,TELECOMMUTE,true,Anywhere,jsonld
https://web3.career/business-development-uae-lead-layerzerolabs/138542,Web3 Business Development - UAE Lead $68k - $90k Remote,Layerzerolabs,Other / Unspecified,handling institutional accounts advantage,"New York, United States","New York, United States",,United States,TELECOMMUTE,true,Anywhere,jsonld
